monoisotope,isotope_1,isotope_2,isotope_type_1,isotope_type_2,charge_1,charge_2
1387.61479894493,0.0,0.0,0.0,0.0,0.0,0.0
1388.60390747563,0.0,0.0,0.0,0.0,0.0,0.0
1389.59763695269,0.0,0.0,0.0,0.0,0.0,0.0
1390.59614004493,0.0,0.0,0.0,0.0,0.0,0.0
1391.59055962543,0.0,0.0,0.0,0.0,0.0,0.0
1397.62484541549,1398.62457810911,0.0,1.0,0.0,1.0,0.0
1399.62448303708,0.0,0.0,0.0,0.0,0.0,0.0
1400.61411098672,0.0,0.0,0.0,0.0,0.0,0.0
1401.60324246176,0.0,0.0,0.0,0.0,0.0,0.0
1404.605491419,0.0,0.0,0.0,0.0,0.0,0.0
1405.60175233188,0.0,0.0,0.0,0.0,0.0,0.0
1406.66677963274,0.0,0.0,0.0,0.0,0.0,0.0
1407.66854014086,0.0,0.0,0.0,0.0,0.0,0.0
1408.66190994563,1409.63824959401,0.0,1.0,0.0,1.0,0.0
1410.64253889078,1411.63576597199,0.0,1.0,0.0,1.0,0.0
1412.62243041619,0.0,0.0,0.0,0.0,0.0,0.0
1414.63868854135,1415.63608238184,0.0,1.0,0.0,1.0,0.0
1417.60937284074,0.0,0.0,0.0,0.0,0.0,0.0
1421.63016070214,0.0,0.0,0.0,0.0,0.0,0.0
1422.64031481193,0.0,0.0,0.0,0.0,0.0,0.0
1423.63790762777,0.0,0.0,0.0,0.0,0.0,0.0
1424.62242548445,0.0,0.0,0.0,0.0,0.0,0.0
1426.6540834804,1427.64614701559,0.0,1.0,0.0,1.0,0.0
1428.64566786619,0.0,0.0,0.0,0.0,0.0,0.0
1429.64398488261,0.0,0.0,0.0,0.0,0.0,0.0
1430.63880426917,0.0,0.0,0.0,0.0,0.0,0.0
1431.62265654952,0.0,0.0,0.0,0.0,0.0,0.0
1432.6315615543,0.0,0.0,0.0,0.0,0.0,0.0
1433.6266900613,0.0,0.0,0.0,0.0,0.0,0.0
1436.62661135573,0.0,0.0,0.0,0.0,0.0,0.0
1437.63083223982,0.0,0.0,0.0,0.0,0.0,0.0
1438.65972679972,1439.65719494942,0.0,1.0,0.0,1.0,0.0
1440.64807071939,0.0,0.0,0.0,0.0,0.0,0.0
1441.62968415211,0.0,0.0,0.0,0.0,0.0,0.0
1442.62446061095,0.0,0.0,0.0,0.0,0.0,0.0
1443.61770336267,0.0,0.0,0.0,0.0,0.0,0.0
1444.62601875454,0.0,0.0,0.0,0.0,0.0,0.0
